X	Row.names	p_val	avg_logFC	pct.1	pct.2	p_val_adj	keggList..spu..	ID	gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	V1	uniprot	u_ev	spurAcc	s_ev	spID02	sp_ecb	dmel	dmel_ev	cel_ID	cel_ev	cel_sym	HitAcc	HitDesc	E.Value
17493	LOC576005	4.58e-39	1.034447162	0.88	0.703	1e-34	voltage-dependent anion-selective channel protein 2	spu:576005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19664	LOC579948	3.73e-27	1.029815245	0.462	0.183	8.14e-23	ubinuclein-2	spu:579948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25285	LOC592550	3.1e-25	1.029050666	0.665	0.438	6.76e-21	WD repeat-containing protein 43	spu:592550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4417	LOC105437610	2.23168e-4	1.024526239	0.563	0.545	1	histone H2B.2, embryonic-like	spu:105437610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17290	LOC575632	2.25e-36	1.024461609	0.576	0.23	4.9e-32	ribosome biogenesis regulatory protein homolog	spu:575632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4960	LOC105438992	5.66e-47	1.015419927	0.367	0.076	1.24e-42	protein maelstrom homolog	spu:105438992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20521	LOC581608	1.33e-40	1.0143449	0.785	0.481	2.9e-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
294	LOC100888193	8.94e-19	1.004893706	0.601	0.431	1.95e-14	uncharacterized protein LOC100888193	spu:100888193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5471	LOC105440219	4.48e-19	1.000395421	0.848	0.739	9.78e-15	histone H2B.2, embryonic	spu:105440219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	delta	4.24e-45	0.985964962	0.538	0.153	9.25e-41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23110	LOC587506	5.74e-28	0.97881116	0.5	0.212	1.25e-23	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_011451928.1_30687	sp|Q62441|TLE4_MOUSE	0	XP_792326.2	0	115683661	ECB-GENE-23191953	FBgn0001139	2.04e-99	W02D3.9.2	4.5e-144	unc-37	XP_011451928.1	PREDICTED: transducin-like enhancer protein 4 isoform X2 [Crassostrea gigas]	0
23110	LOC587506	5.74e-28	0.97881116	0.5	0.212	1.25e-23	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_011451930.1_30688	sp|Q62441|TLE4_MOUSE	0	XP_011678655.1	0	780126411	ECB-GENE-23191953	FBgn0001139	2.01e-99	W02D3.9.2	6.44e-144	unc-37	XP_011451930.1	PREDICTED: transducin-like enhancer protein 4 isoform X4 [Crassostrea gigas]	0
23110	LOC587506	5.74e-28	0.97881116	0.5	0.212	1.25e-23	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_011451929.1_30689	sp|Q04724|TLE1_HUMAN	0	XP_792326.2	0	115683661	ECB-GENE-23191953	FBgn0001139	2.03e-99	W02D3.9.2	5.72e-144	unc-37	XP_011451929.1	PREDICTED: transducin-like enhancer protein 4 isoform X3 [Crassostrea gigas]	0
23110	LOC587506	5.74e-28	0.97881116	0.5	0.212	1.25e-23	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_011451926.1_30690	sp|Q62441|TLE4_MOUSE	0	XP_792326.2	0	115683661	ECB-GENE-23191953	FBgn0001139	2.05e-99	W02D3.9.2	4.78e-144	unc-37	XP_011451926.1	PREDICTED: transducin-like enhancer protein 4 isoform X1 [Crassostrea gigas]	0
23110	LOC587506	5.74e-28	0.97881116	0.5	0.212	1.25e-23	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_019929745.1_30691	sp|Q62441|TLE4_MOUSE	0	XP_011678655.1	0	780126411	ECB-GENE-23191953	FBgn0001139	1.74e-99	W02D3.9.2	9.42e-145	unc-37	XP_011451928.1	PREDICTED: transducin-like enhancer protein 4 isoform X2 [Crassostrea gigas]	0
16564	LOC373350	1.29e-24	0.976292972	0.88	0.759	2.82e-20	histone H1-gamma, late	spu:373350	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18312	LOC577477	7.31e-33	0.96822326	0.759	0.487	1.6e-28	serine/threonine-protein kinase Nek1 isoform X1	spu:577477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18948	LOC578627	5.77e-35	0.967610125	0.829	0.632	1.26e-30	ras-related protein Rab-5B	spu:578627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3348	LOC100893240	6.04e-28	0.967450927	0.399	0.136	1.32e-23	structural maintenance of chromosomes protein 6 isoform X1	spu:100893240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20466	LOC581507	6.2e-30	0.950232245	0.399	0.129	1.35e-25	structural maintenance of chromosomes protein 5 isoform X1	spu:581507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20472	LOC581517	6.7399999999999993e-27	0.935242257	0.747	0.56	1.47e-22	ataxin-2-like protein isoform X2	spu:581517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22694	LOC586477	4e-37	0.933305533	0.835	0.636	8.72e-33	60S ribosomal protein L3	spu:586477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23809	LOC589199	3.6e-27	0.918002259	0.778	0.602	7.87e-23	centromere protein C	spu:589199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28122	LOC764368	1.16e-56	0.91354272	0.968	0.894	2.53e-52	40S ribosomal protein S8	spu:764368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25081	LOC592098	1.15e-37	0.911443649	0.892	0.754	2.52e-33	60S ribosomal protein L18a	spu:592098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21758	LOC584232	9.09e-72	0.907477185	0.259	0.025	1.98e-67	structural maintenance of chromosomes protein 6 isoform X1	spu:584232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20404	LOC581376	1.14e-51	0.904440026	0.968	0.842	2.49e-47	14-3-3 family protein artA isoform X1	spu:581376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19741	LOC580083	3.62e-32	0.901691719	0.854	0.724	7.89e-28	uncharacterized protein LOC580083 isoform X1	spu:580083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24255	LOC590220	5.37e-32	0.901420361	0.892	0.743	1.17e-27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25193	LOC592342	9.48e-20	0.897635563	0.462	0.224	2.07e-15	ubiquitin carboxyl-terminal hydrolase 5	spu:592342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25814	LOC593799	2.81e-44	0.889591279	0.937	0.755	6.13e-40	protein CDV3 homolog	spu:593799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25819	LOC593807	1.47e-27	0.889069315	0.791	0.603	3.22e-23	targeting protein for Xklp2 homolog isoform X1	spu:593807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6638	LOC105443339	1.05e-25	0.885100035	0.297	0.082	2.29e-21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24757	LOC591423	4.68e-18	0.883254855	0.475	0.256	1.02e-13	apoptotic chromatin condensation inducer in the nucleus isoform X1	spu:591423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23181	LOC587682	6.34e-33	0.880952585	0.291	0.065	1.38e-28	uncharacterized protein LOC587682	spu:587682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19155	LOC579034	2.73e-13	0.876185738	0.411	0.231	5.96e-9	transcriptional activator protein Pur-beta isoform X1	spu:579034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25517	LOC593041	3.67e-19	0.875923412	0.475	0.246	8e-15	male-specific lethal 3 homolog	spu:593041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22006	LOC584837	3.86e-15	0.873150145	0.563	0.412	8.43e-11	histone lysine demethylase PHF8 isoform X1	spu:584837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19183	LOC579085	1.24e-14	0.871427587	0.5	0.319	2.71e-10	ATP synthase subunit gamma, mitochondrial	spu:579085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8090	LOC105447187	9.89e-24	0.868958539	0.272	0.073	2.16e-19	uncharacterized protein LOC105447187	spu:105447187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17106	LOC575281	9.09e-32	0.86074397	0.816	0.631	1.98e-27	double-strand-break repair protein rad21 homolog	spu:575281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5617	LOC105440594	3.41e-10	0.853217881	0.392	0.246	7.45e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24736	LOC591382	1.13e-15	0.853192457	0.443	0.241	2.47e-11	PIN2/TERF1-interacting telomerase inhibitor 1	spu:591382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19475	LOC579629	4.29e-21	0.851701587	0.639	0.405	9.37e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22765	LOC586642	9.82e-22	0.850740514	0.506	0.257	2.14e-17	next to BRCA1 gene 1 protein	spu:586642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26792	LOC753921	2.63e-19	0.849331832	0.563	0.348	5.73e-15	protein FAM50A isoform X1	spu:753921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17573	LOC576144	3.35e-33	0.849055347	0.285	0.061	7.3e-29	importin subunit beta-1	spu:576144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17955	LOC576835	9.93e-79	0.843102057	1	0.969	2.17e-74	insulin-like growth factor 2 mRNA-binding protein 1 isoform X1	spu:576835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7525	LOC105445697	9.75e-17	0.842449933	0.367	0.165	2.13e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3930	LOC105436394	2.62e-24	0.841527947	0.778	0.629	5.73e-20	40S ribosomal protein S18	spu:105436394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18524	LOC577855	1.7e-13	0.841141972	0.424	0.238	3.72e-9	guanine nucleotide-binding protein-like NSN1	spu:577855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25959	LOC594186	7.2e-62	0.838410722	0.994	0.926	1.57e-57	small ubiquitin-related modifier 3	spu:594186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27930	LOC763676	1.16e-15	0.837552567	0.449	0.254	2.53e-11	vacuolar protein sorting-associated protein 72 homolog	spu:763676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18539	LOC577880	2.71e-18	0.836355604	0.506	0.279	5.92e-14	bromodomain adjacent to zinc finger domain protein 2B isoform X1	spu:577880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24624	LOC591088	9.72e-28	0.834765324	0.329	0.094	2.12e-23	heat shock factor protein 1 isoform X1	spu:591088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22861	LOC586862	7.32e-20	0.833349812	0.43	0.196	1.6e-15	46 kDa FK506-binding nuclear protein isoform X1	spu:586862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21441	LOC583495	3.02e-24	0.831558325	0.842	0.686	6.6e-20	40S ribosomal protein S4	spu:583495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8094	LOC105447194	1.15e-42	0.830995565	0.962	0.855	2.52e-38	gamma-aminobutyric acid receptor-associated protein	spu:105447194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20184	LOC580957	1.25e-48	0.83096414	0.975	0.878	2.73e-44	60S ribosomal protein L27	spu:580957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22792	LOC586702	4.02e-21	0.830624234	0.31	0.102	8.78e-17	uracil-DNA glycosylase	spu:586702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27246	LOC755970	1.31e-15	0.827935854	0.709	0.573	2.86e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24589	LOC590990	1.27e-16	0.822493756	0.386	0.179	2.77e-12	anillin isoform X1	spu:590990	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17478	LOC575965	3.15e-29	0.820936202	0.829	0.567	6.88e-25	cyclin-dependent kinase 1	spu:575965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20078	LOC580739	2.68e-37	0.818618371	0.905	0.774	5.85e-33	RNA-binding protein cabeza isoform X1	spu:580739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23756	LOC589085	1.71e-29	0.807812336	0.873	0.773	3.72e-25	60S ribosomal protein L31	spu:589085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17549	LOC576113	2.26e-25	0.803325195	0.266	0.067	4.93e-21	ankyrin repeat and LEM domain-containing protein 1	spu:576113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19411	LOC579500	5.63e-19	0.802351317	0.367	0.149	1.23e-14	F-actin-capping protein subunit beta	spu:579500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24506	LOC590815	4.36e-16	0.799036157	0.329	0.131	9.53e-12	forkhead box protein N3	spu:590815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19037	LOC578813	1.67e-20	0.796353489	0.696	0.506	3.65e-16	ATP-dependent RNA helicase dbp2 isoform X1	spu:578813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23380	LOC588157	6.01e-40	0.793072794	0.949	0.847	1.31e-35	60S ribosomal protein L23a	spu:588157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21179	LOC582919	4.26e-13	0.790459845	0.392	0.214	9.29e-9	U3 small nucleolar RNA-interacting protein 2 isoform X1	spu:582919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4775	LOC105438521	1.16e-14	0.790261939	0.367	0.175	2.54e-10	pre-mRNA-splicing factor CWC22 homolog	spu:105438521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18217	LOC577326	7.71e-24	0.789087743	0.759	0.588	1.68e-19	cleavage and polyadenylation specificity factor subunit 6 isoform X1	spu:577326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5879	LOC105441354	4.52e-18	0.788464409	0.354	0.146	9.87e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28180	LOC764563	3.29e-18	0.788137951	0.62	0.412	7.19e-14	LOW QUALITY PROTEIN: cyclin-dependent kinase 11B	spu:764563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23506	LOC588503	1.51e-76	0.788131879	1	0.98	3.3e-72	heterogeneous nuclear ribonucleoprotein R isoform X1	spu:588503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25170	LOC592290	6.43e-15	0.788090432	0.544	0.373	1.4e-10	serine/arginine repetitive matrix protein 1 isoform X1	spu:592290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23655	LOC588846	3.82e-13	0.787994183	0.405	0.226	8.33e-9	U4/U6 small nuclear ribonucleoprotein Prp31	spu:588846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18736	LOC578228	2.3e-15	0.787878247	0.437	0.238	5.02e-11	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	spu:578228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18120	LOC577156	1.52e-18	0.786683116	0.601	0.402	3.32e-14	protein C19orf12 homolog isoform X1	spu:577156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28354	rps14	4.44e-31	0.785200213	0.899	0.792	9.7e-27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22774	LOC586668	1.2e-19	0.78503059100000006	0.734	0.604	2.62e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18627	LOC578030	4.42e-11	0.780425456	0.367	0.21	9.64e-7	transforming acidic coiled-coil-containing protein 3 isoform X1	spu:578030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4303	LOC105437344	6.67e-17	0.779486392	0.259	0.086	1.46e-12	uncharacterized protein K02A2.6	spu:105437344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16506	LOC373246	4.13e-37	0.778441601	0.962	0.841	9e-33	60S ribosomal protein L18	spu:373246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19319	LOC579327	5.05e-12	0.778181473	0.487	0.34	1.1e-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20248	LOC581071	4.26e-13	0.777851344	0.443	0.267	9.3e-9	PAX3- and PAX7-binding protein 1 isoform X1	spu:581071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24746	LOC591399	1.91e-19	0.776765989	0.323	0.117	4.17e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19618	LOC579871	2.35e-29	0.776422367	0.886	0.837	5.13e-25	DNA-binding protein HEXBP isoform X1	spu:579871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24502	LOC590809	4.6e-14	0.773175155	0.361	0.177	1e-9	SAP30-binding protein	spu:590809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20450	LOC581473	1.32e-27	0.772650683	0.297	0.077	2.88e-23	glycine amidinotransferase, mitochondrial	spu:581473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17846	LOC576654	7.91e-39	0.766094733	0.956	0.866	1.73e-34	40S ribosomal protein S26 isoform X1	spu:576654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25480	LOC592965	6.26e-30	0.763094874	0.873	0.768	1.37e-25	60S ribosomal protein L44	spu:592965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16788	LOC574702	9.58e-10	0.761387429	0.494	0.379	2.09e-5	CCR4-NOT transcription complex subunit 4 isoform X1	spu:574702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21514	LOC583658	1.59e-9	0.760775962	0.386	0.247	3.46e-5	zinc finger protein ubi-d4 isoform X2	spu:583658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1432	LOC100890040	5.62e-28	0.760129279	0.899	0.789	1.23e-23	lysosomal-associated transmembrane protein 4A	spu:100890040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
