X	Row.names	p_val	avg_logFC	pct.1	pct.2	p_val_adj	keggList..spu..	ID	gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	V1	uniprot	u_ev	spurAcc	s_ev	spID02	sp_ecb	dmel	dmel_ev	cel_ID	cel_ev	cel_sym	HitAcc	HitDesc	E.Value
19192	LOC579087	2.35e-52	1.036169734	0.373	0.073	5.12e-48	teneurin-3 isoform X1	spu:579087	LOC105324492	teneurin-2	2	0.136381658906295	0.878209493241462	0.440711462450593	0.309457934558678	0.104989319740314	1.45956235618662e-53	5.80608067041612e-48	lcl|NW_011934994.1_cds_XP_011421977.1_4468	sp|O61307|TENM_DROME	0	XP_030836269.1	0	1752349390	ECB-GENE-23043522	FBgn0004449	7.25e-17	R13F6.4d.1	0	ten-1	XP_011421977.1	PREDICTED: teneurin-m isoform X3 [Crassostrea gigas]	0
19192	LOC579087	2.35e-52	1.036169734	0.373	0.073	5.12e-48	teneurin-3 isoform X1	spu:579087	LOC105324492	teneurin-2	2	0.136381658906295	0.878209493241462	0.440711462450593	0.309457934558678	0.104989319740314	1.45956235618662e-53	5.80608067041612e-48	lcl|NW_011934994.1_cds_XP_011421988.1_4469	sp|O61307|TENM_DROME	0	XP_030836269.1	0	1752349390	ECB-GENE-23043522	FBgn0004449	7.09e-17	R13F6.4a.1	3.36e-178	ten-1	XP_011421988.1	PREDICTED: teneurin-m isoform X4 [Crassostrea gigas]	0
19192	LOC579087	2.35e-52	1.036169734	0.373	0.073	5.12e-48	teneurin-3 isoform X1	spu:579087	LOC105324492	teneurin-2	2	0.136381658906295	0.878209493241462	0.440711462450593	0.309457934558678	0.104989319740314	1.45956235618662e-53	5.80608067041612e-48	lcl|NW_011934994.1_cds_XP_011421994.1_4470	sp|O61307|TENM_DROME	0	XP_030836269.1	0	1752349390	ECB-GENE-23043522	FBgn0004449	7.06e-17	R13F6.4a.1	0	ten-1	XP_011421994.1	PREDICTED: teneurin-m isoform X5 [Crassostrea gigas]	0
19192	LOC579087	2.35e-52	1.036169734	0.373	0.073	5.12e-48	teneurin-3 isoform X1	spu:579087	LOC105324492	teneurin-2	2	0.136381658906295	0.878209493241462	0.440711462450593	0.309457934558678	0.104989319740314	1.45956235618662e-53	5.80608067041612e-48	lcl|NW_011934994.1_cds_XP_019921058.1_4471	sp|O61307|TENM_DROME	0	XP_030836269.1	0	1752349390	ECB-GENE-23043522	FBgn0004449	6.9e-17	R13F6.4a.1	6.5e-163	ten-1	XP_019921058.1	PREDICTED: teneurin-2 isoform X7 [Crassostrea gigas]	0
19192	LOC579087	2.35e-52	1.036169734	0.373	0.073	5.12e-48	teneurin-3 isoform X1	spu:579087	LOC105324492	teneurin-2	2	0.136381658906295	0.878209493241462	0.440711462450593	0.309457934558678	0.104989319740314	1.45956235618662e-53	5.80608067041612e-48	lcl|NW_011934994.1_cds_XP_011422001.1_4472	sp|O61307|TENM_DROME	0	XP_030836269.1	0	1752349390	ECB-GENE-23043522	FBgn0004449	6.99e-17	R13F6.4e.1	0	ten-1	XP_011422001.1	PREDICTED: teneurin-m isoform X6 [Crassostrea gigas]	0
17554	LOC576113	6.45e-52	1.03071652	0.349	0.066	1.41e-47	ankyrin repeat and LEM domain-containing protein 1	spu:576113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18531	LOC577855	3.98e-34	1.030610476	0.602	0.281	8.68e-30	guanine nucleotide-binding protein-like NSN1	spu:577855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22701	LOC586477	2.36e-49	1.022649921	0.886	0.635	5.15e-45	60S ribosomal protein L3	spu:586477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5179	LOC105439514	9.29e-96	1.020392723	0.313	0.029	2.03e-91	uncharacterized protein CG13380-like	spu:105439514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20474	LOC581507	2.9e-41	1.009129433	0.458	0.138	6.33e-37	structural maintenance of chromosomes protein 5 isoform X1	spu:581507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19306	LOC579293	1.47e-74	1.008589863	0.988	0.907	3.21e-70	histone H3, embryonic	spu:579293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17351	LOC575732	5.63e-54	1.005181384	0.94	0.708	1.23e-49	selenide, water dikinase	spu:575732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16569	LOC373350	1.94e-22	0.999256208	0.819	0.743	4.23e-18	histone H1-gamma, late	spu:373350	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28362	vasa	4.29e-48	0.961066587	0.38	0.082	9.36e-44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
295	LOC100888193	1.28e-27	0.95869131	0.645	0.389	2.79e-23	uncharacterized protein LOC100888193	spu:100888193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28361	VAMP	6.81e-24	0.946563851	0.608	0.377	1.49e-19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20122	LOC580818	2.19e-34	0.940241717	0.765	0.49	4.79e-30	AT-rich interactive domain-containing protein 1A isoform X1	spu:580818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24630	LOC591088	2.81e-42	0.936485019	0.428	0.118	6.13e-38	heat shock factor protein 1 isoform X1	spu:591088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	delta	3.61e-36	0.935856171	0.416	0.117	7.88e-32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17111	LOC575281	2.7900000000000003e-35	0.935340154	0.807	0.589	6.09e-31	double-strand-break repair protein rad21 homolog	spu:575281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19482	LOC579629	3.44e-24	0.933251741	0.633	0.383	7.51e-20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19748	LOC580083	1.48e-35	0.926125395	0.867	0.722	3.22e-31	uncharacterized protein LOC580083 isoform X1	spu:580083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24261	LOC590220	5.07e-51	0.913038964	0.946	0.825	1.11e-46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6387	LOC105442620	1.39e-43	0.909770065	0.325	0.066	3.04e-39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3215	LOC100893012	6.01e-24	0.908558588	0.38	0.142	1.31e-19	zinc finger protein 816	spu:100893012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18125	LOC577156	4.08e-26	0.907746976	0.657	0.418	8.9e-22	protein C19orf12 homolog isoform X1	spu:577156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17960	LOC576835	3.3e-88	0.907585724	1	0.968	7.21e-84	insulin-like growth factor 2 mRNA-binding protein 1 isoform X1	spu:576835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23320	LOC587995	5.35e-25	0.90706643	0.41	0.155	1.17e-20	roundabout homolog 1 isoform X1	spu:587995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28080	LOC764213	2.05e-25	0.906945858	0.554	0.287	4.48e-21	tyrosine-protein phosphatase non-receptor type 9	spu:764213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19625	LOC579871	3.37e-39	0.905116362	0.916	0.817	7.35e-35	DNA-binding protein HEXBP isoform X1	spu:579871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3933	LOC105436394	1.21e-29	0.904587758	0.855	0.742	2.65e-25	40S ribosomal protein S18	spu:105436394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25085	LOC592098	8.44e-48	0.902266508	0.94	0.818	1.84e-43	60S ribosomal protein L18a	spu:592098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20412	LOC581376	3.01e-47	0.899186625	0.97	0.874	6.57e-43	14-3-3 family protein artA isoform X1	spu:581376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17797	LOC576544	3.1e-27	0.89256599	0.651	0.38	6.76e-23	protein ECT2	spu:576544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18520	LOC577835	9.25e-23	0.885729744	0.41	0.171	2.02e-18	AT-rich interactive domain-containing protein 5B	spu:577835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6643	LOC105443339	3.07e-35	0.881012468	0.289	0.063	6.7e-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23117	LOC587506	4.59e-22	0.872764822	0.506	0.264	1e-17	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_011451928.1_30687	sp|Q62441|TLE4_MOUSE	0	XP_792326.2	0	115683661	ECB-GENE-23191953	FBgn0001139	2.04e-99	W02D3.9.2	4.5e-144	unc-37	XP_011451928.1	PREDICTED: transducin-like enhancer protein 4 isoform X2 [Crassostrea gigas]	0
23117	LOC587506	4.59e-22	0.872764822	0.506	0.264	1e-17	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_011451930.1_30688	sp|Q62441|TLE4_MOUSE	0	XP_011678655.1	0	780126411	ECB-GENE-23191953	FBgn0001139	2.01e-99	W02D3.9.2	6.44e-144	unc-37	XP_011451930.1	PREDICTED: transducin-like enhancer protein 4 isoform X4 [Crassostrea gigas]	0
23117	LOC587506	4.59e-22	0.872764822	0.506	0.264	1e-17	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_011451929.1_30689	sp|Q04724|TLE1_HUMAN	0	XP_792326.2	0	115683661	ECB-GENE-23191953	FBgn0001139	2.03e-99	W02D3.9.2	5.72e-144	unc-37	XP_011451929.1	PREDICTED: transducin-like enhancer protein 4 isoform X3 [Crassostrea gigas]	0
23117	LOC587506	4.59e-22	0.872764822	0.506	0.264	1e-17	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_011451926.1_30690	sp|Q62441|TLE4_MOUSE	0	XP_792326.2	0	115683661	ECB-GENE-23191953	FBgn0001139	2.05e-99	W02D3.9.2	4.78e-144	unc-37	XP_011451926.1	PREDICTED: transducin-like enhancer protein 4 isoform X1 [Crassostrea gigas]	0
23117	LOC587506	4.59e-22	0.872764822	0.506	0.264	1e-17	transducin-like enhancer protein 4 isoform X1	spu:587506	LOC105345494	transducin-like enhancer protein 4	2	0.168784240166967	1.33137787537608	0.561264822134387	0.300721216635511	0.129972034821691	4.27939654163566e-66	1.7023268266765e-60	lcl|NW_011937034.1_cds_XP_019929745.1_30691	sp|Q62441|TLE4_MOUSE	0	XP_011678655.1	0	780126411	ECB-GENE-23191953	FBgn0001139	1.74e-99	W02D3.9.2	9.42e-145	unc-37	XP_011451928.1	PREDICTED: transducin-like enhancer protein 4 isoform X2 [Crassostrea gigas]	0
1433	LOC100890040	2.85e-38	0.872128768	0.898	0.75	6.22e-34	lysosomal-associated transmembrane protein 4A	spu:100890040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3518	LOC100893494	2.36e-23	0.866147804	0.578	0.341	5.15e-19	RWD domain-containing protein 4	spu:100893494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17843	LOC576641	1.22e-20	0.86063677	0.53	0.281	2.65e-16	proliferation-associated protein 2G4	spu:576641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25823	LOC593807	1.29e-26	0.851353011	0.789	0.577	2.82e-22	targeting protein for Xklp2 homolog isoform X1	spu:593807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19892	LOC580365	2.81e-22	0.849774865	0.705	0.538	6.14e-18	mitochondrial-processing peptidase subunit beta	spu:580365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26502	LOC752896	9.89e-31	0.847552868	0.819	0.632	2.16e-26	chromobox protein homolog 1	spu:752896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20100	LOC580770	4.07e-18	0.846661831	0.494	0.279	8.89e-14	protein regulator of cytokinesis 1 isoform X1	spu:580770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24351	LOC590442	5.92e-23	0.840184894	0.645	0.422	1.29e-18	protein LSM12 homolog B isoform X2	spu:590442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23386	LOC588157	1.34e-58	0.838063007	0.976	0.916	2.92e-54	60S ribosomal protein L23a	spu:588157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18955	LOC578627	3.24e-34	0.834119774	0.837	0.643	7.07e-30	ras-related protein Rab-5B	spu:578627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28184	LOC764563	1.73e-17	0.834117299	0.627	0.464	3.78e-13	LOW QUALITY PROTEIN: cyclin-dependent kinase 11B	spu:764563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18495	LOC577801	8.45e-50	0.831371804	0.277	0.043	1.84e-45	hypoxia-inducible factor 1-alpha	spu:577801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22868	LOC586862	6.38e-19	0.830280923	0.428	0.205	1.39e-14	46 kDa FK506-binding nuclear protein isoform X1	spu:586862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24508	LOC590809	4.49e-30	0.828938986	0.44	0.161	9.79e-26	SAP30-binding protein	spu:590809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18661	LOC578079	4.95e-31	0.824296363	0.831	0.676	1.08e-26	uncharacterized protein LOC578079 isoform X1	spu:578079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25174	LOC592290	2.53e-17	0.822375568	0.56	0.375	5.52e-13	serine/arginine repetitive matrix protein 1 isoform X1	spu:592290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5622	LOC105440594	2.04e-16	0.821468686	0.464	0.261	4.46e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26795	LOC753921	2.78e-19	0.820778309	0.59	0.397	6.07e-15	protein FAM50A isoform X1	spu:753921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25521	LOC593041	1.19e-24	0.819069524	0.494	0.232	2.59e-20	male-specific lethal 3 homolog	spu:593041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24752	LOC591399	2.65e-25	0.816765151	0.373	0.131	5.78e-21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27933	LOC763676	4.1e-16	0.816664541	0.452	0.255	8.94e-12	vacuolar protein sorting-associated protein 72 homolog	spu:763676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18222	LOC577326	2.12e-23	0.815779807	0.681	0.467	4.63e-19	cleavage and polyadenylation specificity factor subunit 6 isoform X1	spu:577326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25060	LOC592046	1.47e-38	0.810168346	0.94	0.825	3.21e-34	terminal nucleotidyltransferase 4B	spu:592046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23188	LOC587682	2.28e-26	0.809253382	0.259	0.065	4.97e-22	uncharacterized protein LOC587682	spu:587682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24561	LOC590932	1.76e-16	0.807513079	0.434	0.232	3.84e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28203	LOC764638	5.46e-27	0.806300475	0.765	0.59	1.19e-22	glycogen synthase kinase-3 beta	spu:764638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28126	LOC764368	9.61e-61	0.804241551	0.988	0.951	2.1e-56	40S ribosomal protein S8	spu:764368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25197	LOC592342	2.81e-18	0.804083207	0.5	0.284	6.13e-14	ubiquitin carboxyl-terminal hydrolase 5	spu:592342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23661	LOC588846	4.86e-19	0.80403141	0.428	0.21	1.06e-14	U4/U6 small nuclear ribonucleoprotein Prp31	spu:588846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17851	LOC576654	7.11e-54	0.802557013	0.982	0.919	1.55e-49	40S ribosomal protein S26 isoform X1	spu:576654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8098	LOC105447194	3.38e-58	0.802446931	0.988	0.89	7.38e-54	gamma-aminobutyric acid receptor-associated protein	spu:105447194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24322	LOC590359	3.94e-21	0.799474854	0.59	0.383	8.61e-17	SNW domain-containing protein 1	spu:590359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20746	LOC582001	8.43e-16	0.795834768	0.518	0.315	1.84e-11	DNA topoisomerase 2-alpha isoform X1	spu:582001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18986	LOC578693	1.48e-19	0.795470085	0.482	0.238	3.23e-15	lymphocyte-specific helicase	spu:578693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21521	LOC583658	3.53e-16	0.783139347	0.422	0.226	7.7e-12	zinc finger protein ubi-d4 isoform X2	spu:583658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5504	LOC105440291	1.43e-12	0.783101267	0.446	0.286	3.12e-8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24132	LOC589923	2.25e-28	0.776614104	0.849	0.712	4.91e-24	afadin isoform X1	spu:589923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19190	LOC579085	1.19e-11	0.774781508	0.476	0.334	2.6e-7	ATP synthase subunit gamma, mitochondrial	spu:579085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23512	LOC588503	1.98e-77	0.772343464	1	0.987	4.31e-73	heterogeneous nuclear ribonucleoprotein R isoform X1	spu:588503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23901	LOC589410	2.02e-18	0.772336257	0.271	0.091	4.42e-14	nucleolar MIF4G domain-containing protein 1	spu:589410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19044	LOC578813	2.85e-19	0.771360341	0.627	0.433	6.22e-15	ATP-dependent RNA helicase dbp2 isoform X1	spu:578813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24282	LOC590272	8.15e-14	0.771038205	0.482	0.316	1.78e-9	protein AF-10 isoform X2	spu:590272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25375	LOC592738	3.26e-34	0.770816354	0.964	0.853	7.11e-30	40S ribosomal protein S24	spu:592738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21448	LOC583495	2.14e-24	0.770714127	0.91	0.777	4.67e-20	40S ribosomal protein S4	spu:583495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18775	LOC578296	2.78e-13	0.76872912	0.422	0.251	6.07e-9	NF-kappa-B-activating protein	spu:578296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16610	LOC373434	5.95e-18	0.7663409	0.295	0.109	1.3e-13	seawi	spu:373434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18546	LOC577880	4.74e-16	0.766332489	0.476	0.273	1.03e-11	bromodomain adjacent to zinc finger domain protein 2B isoform X1	spu:577880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24523	LOC590836	3.67e-71	0.762561796	0.265	0.028	8e-67	probable GPI-anchored adhesin-like protein PGA55	spu:590836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17578	LOC576144	2.57e-28	0.760431204	0.271	0.066	5.61e-24	importin subunit beta-1	spu:576144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20811	LOC582130	2.19e-22	0.759668457	0.771	0.598	4.77e-18	eukaryotic translation initiation factor 3 subunit C	spu:582130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
